customer_id,tenure,monthly_charges,total_charges,num_logins,support_calls,is_active
CUST_0443,25,60.919895796990446,354.7614235158462,82,9,1
CUST_0444,21,98.68305810175612,1774.7785663056368,45,4,1
CUST_0445,23,52.39589074244329,2080.2132043064566,32,2,1
CUST_0446,16,26.389642493942493,1222.268015969983,36,8,1
CUST_0447,14,53.630053043531156,1465.696390696616,81,3,1
CUST_0448,31,56.12118902937294,2073.604821149803,99,5,1
CUST_0449,5,76.7518249805799,101.27038104716493,60,1,1
CUST_0450,35,72.8961267844814,1003.2354383573218,11,5,1
CUST_0451,23,46.22950392372825,2920.638356807522,63,2,1
CUST_0452,29,29.622079674467784,1761.3310776016308,21,8,1
CUST_0453,11,68.05487509923965,799.9625106976051,52,1,1
CUST_0454,18,47.95335410979536,1589.1036375768288,55,8,1
CUST_0455,12,21.904859001279736,1060.8277899567001,26,4,1
CUST_0456,9,91.0515071112747,1620.1227170375823,68,7,1
CUST_0457,10,72.2099671848689,420.93745982961406,34,1,1
CUST_0458,17,71.48654708009332,441.5082287668683,52,5,1
CUST_0459,7,84.03254883205065,473.4499680162089,82,2,1
CUST_0460,13,57.6695510789573,2822.468386184183,99,9,1
CUST_0461,9,83.35489855622114,2212.0518091069584,93,4,1
CUST_0462,27,54.82816781599052,529.0265892538466,52,7,1
CUST_0463,2,16.045785992413908,605.6297971085243,29,9,0
CUST_0464,5,46.472327922491985,2205.9469508690854,38,0,1
CUST_0465,29,54.771840458190155,510.6833421369131,42,4,1
CUST_0466,19,74.81823234690663,741.9558153377445,21,2,1
CUST_0467,8,19.592085711580694,2891.873156820177,42,3,1
CUST_0468,1,22.60166847944041,803.154247948874,13,1,1
CUST_0469,22,33.73154223711548,2001.815433594883,64,8,1
CUST_0470,17,33.9848554033794,2936.9622978315647,17,2,1
CUST_0471,7,75.89661206131561,1154.1754630623884,9,1,1
CUST_0472,25,32.565759450543794,101.6721730430836,41,9,1
CUST_0473,4,66.97882570217028,770.2345067460041,1,8,0
CUST_0474,6,54.48464651244443,2501.0877144580313,2,6,0
CUST_0475,31,61.59649403614606,2600.596066067358,60,5,1
CUST_0476,19,85.42962668604662,2317.1321253451842,48,0,1
CUST_0477,27,46.394335139412185,383.67396627589045,29,4,1
CUST_0478,10,79.38202393578435,2396.7555965043894,97,2,1
CUST_0479,26,47.98324535956186,2760.099501130838,10,0,1
CUST_0480,19,41.84842389051245,1821.7981505113964,58,3,1
CUST_0481,3,96.27644595818985,2825.582301197291,60,1,1
CUST_0482,13,26.59338286110669,2489.1747069500384,21,1,1
CUST_0483,28,18.130326451984708,2017.5659751231765,28,2,1
CUST_0484,20,79.38873329819306,1752.696448299657,75,7,1
CUST_0485,28,16.142473481868244,1078.292318363813,34,7,1
CUST_0486,8,85.33710916327264,519.8979634662751,8,6,0
CUST_0487,1,49.347405672151915,1834.6140719370953,59,5,1
CUST_0488,3,92.39623095627226,988.4290831734525,86,8,0
CUST_0489,13,74.9379575009715,2605.994069206554,72,3,1
CUST_0490,28,64.93642003071619,2980.343965207954,49,0,1
CUST_0491,25,95.43761173519891,2269.661899715939,79,7,1
CUST_0492,33,45.69844357468489,316.92100109679967,17,6,1
CUST_0493,6,95.86782428856698,901.6225068153824,60,6,1
CUST_0494,32,22.150114967908625,371.87341370896166,87,2,1
CUST_0495,21,53.53794477391715,1969.0093609855614,88,3,1
CUST_0496,16,34.29201001529754,2307.313050439565,45,9,1
CUST_0497,21,58.58585010173741,2780.7407510980997,83,8,1
CUST_0498,11,24.581249010242615,1342.6084219153636,69,5,1
CUST_0499,35,85.73766942790391,2709.058166285911,32,4,1
